plotAtomStateLine    1259    48    0    0    1    27    55    0    0    0    0    62    3    0    4    15    54    5    0    1    12    44    2    0    2    4    73    0    0    0    0    
plotAtomStateLine    1269    48    0    0    1    27    55    0    0    0    0    62    3    0    4    15    52    4    0    1    13    44    3    0    2    5    73    0    0    0    0    
plotAtomStateLine    1279    48    0    4    1    23    55    0    0    0    0    62    2    0    3    13    52    5    0    1    10    44    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    1289    46    2    2    2    24    55    0    0    0    0    62    1    0    3    14    52    6    1    1    9    44    1    0    1    2    73    0    0    0    0    
plotAtomStateLine    1299    46    2    6    1    21    54    0    0    0    0    61    1    0    3    12    52    5    0    1    8    43    1    0    1    1    73    0    0    0    0    
plotAtomStateLine    1309    45    3    5    1    22    54    0    0    0    0    61    1    0    3    12    52    4    0    1    9    43    2    0    1    2    73    0    0    0    0    
plotAtomStateLine    1319    43    4    3    1    25    54    0    0    0    0    61    2    0    3    13    52    3    0    1    10    42    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    1329    41    6    1    1    27    54    0    0    0    0    61    2    0    3    13    52    3    0    1    10    42    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    1339    41    4    1    1    29    52    0    0    0    0    60    2    0    3    15    50    4    0    2    12    42    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1349    40    5    2    1    28    51    0    0    0    0    60    2    0    3    15    50    4    0    2    10    41    2    0    2    2    73    0    0    0    0    
plotAtomStateLine    1359    40    4    2    1    29    51    0    0    0    0    59    2    0    3    16    49    4    0    2    11    41    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1369    40    4    2    1    29    51    0    0    0    0    58    3    0    3    18    49    3    0    2    13    41    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1379    39    5    1    1    30    51    0    0    0    0    58    3    0    3    18    48    3    0    2    13    41    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1389    39    4    1    1    31    50    0    0    0    0    58    3    0    3    18    48    4    0    2    14    40    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1399    39    4    3    1    29    50    0    0    0    0    58    3    0    3    16    48    4    0    2    12    40    2    0    2    2    73    0    0    0    0    
plotAtomStateLine    1409    39    4    5    1    27    50    0    0    0    0    57    2    0    3    13    47    3    0    2    11    39    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1419    38    4    4    1    29    50    0    0    0    0    57    2    0    3    13    47    3    0    2    13    39    4    0    2    4    73    0    0    0    0    
plotAtomStateLine    1429    38    3    6    1    28    49    0    0    0    0    57    3    0    3    14    46    3    0    2    11    39    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1439    36    5    6    1    28    48    0    0    0    0    57    2    0    3    13    46    3    0    2    11    37    3    0    2    3    73    0    0    0    0    
plotAtomStateLine    1449    32    8    4    1    31    47    0    0    0    0    56    2    0    3    13    45    4    0    2    10    36    2    0    2    2    73    0    0    0    0    
plotAtomStateLine    1459    32    8    4    1    31    47    0    0    0    0    56    2    0    3    13    45    2    0    2    12    35    4    0    2    5    73    0    0    0    0    
plotAtomStateLine    1469    32    5    4    1    34    47    0    0    0    0    56    4    0    3    15    44    2    0    2    12    34    5    0    2    7    73    0    0    0    0    
plotAtomStateLine    1479    31    6    3    1    35    46    0    0    0    0    56    3    0    3    16    44    2    0    2    14    33    6    0    2    8    73    0    0    0    0    
plotAtomStateLine    1489    29    6    3    2    36    45    0    0    0    0    55    4    1    3    15    43    3    0    2    10    33    4    0    2    6    73    0    0    0    0    
plotAtomStateLine    1499    29    6    5    1    35    45    0    0    0    0    54    4    0    3    15    43    3    0    2    11    32    4    0    2    6    73    0    0    0    0    
plotAtomStateLine    1509    28    6    4    1    37    45    0    0    0    0    54    4    0    3    17    42    4    0    2    12    32    4    0    2    6    73    0    0    0    0    
plotAtomStateLine    1519    27    6    3    1    39    45    0    0    0    0    52    5    0    3    18    41    4    0    2    12    32    4    0    2    6    73    0    0    0    0    
plotAtomStateLine    1529    27    4    3    1    41    44    0    0    0    0    52    5    0    3    20    40    6    0    2    14    31    4    0    2    6    73    0    0    0    0    
plotAtomStateLine    1539    27    4    3    1    41    44    0    0    0    0    52    5    0    3    20    39    6    0    3    13    30    3    1    2    5    73    0    0    0    0    
plotAtomStateLine    1549    27    4    3    1    41    44    0    0    0    0    52    5    0    3    20    39    5    0    3    14    30    4    0    3    5    73    0    0    0    0    
plotAtomStateLine    1559    26    4    2    1    43    44    0    0    0    0    51    6    0    3    21    39    5    0    3    16    30    4    0    3    7    73    0    0    0    0    
plotAtomStateLine    1569    26    4    4    1    41    43    0    0    0    0    51    5    0    3    22    38    6    0    3    15    30    3    0    3    6    73    0    0    0    0    
plotAtomStateLine    1579    25    4    3    1    43    43    0    0    0    0    51    4    0    3    23    36    7    0    3    16    30    4    0    3    7    73    0    0    0    0    
